timestamps,Chiasso_610 02 06_NO,Chiasso_610 02 06_NO2,Chiasso_610 02 06_NOx,Chiasso_610 02 06_O3,Chiasso_610 02 06_PM10,Chiasso_610 02 06_PM2.5,Stabio_626 01 01_NO2,Stabio_626 01 01_O3,Stabio_16_Gl,Mendrisio_27_P,Stabio_16_P,Mendrisio_27_Prec,Stabio_16_Prec,Mendrisio_27_RH,Stabio_16_RH,Mendrisio_27_T,Stabio_16_T_2m,Stabio_16_T_5cm,Mendrisio_27_Tdew,Stabio_16_Tdew,Mendrisio_27_WDvect,Stabio_16_WDvect,Mendrisio_27_WSgust,Stabio_16_WSgust,Mendrisio_27_WSvect,Stabio_16_WSvect,Chiasso_auto_283_P,Chiasso_auto_283_Prec,Sagno_auto_381_Prec,Chiasso_auto_283_RH,Sagno_auto_381_RH,Chiasso_auto_283_T,Sagno_auto_381_T_mhstaz,Sagno_auto_381_T_mhstaz,Chiasso_auto_283_WD,Sagno_auto_381_WD,Chiasso_auto_283_WS,Sagno_auto_381_WS,Chiasso_auto_283_WSgust,Sagno_auto_381_WSgust,Sagno_auto_381_P,Chiasso_610 02 06_T
2015-03-16 11:00:00,6.0,48.5,30.5,40.5,17.5,nan,nan,nan,81.5,843.5,984.9,0.0,0.0,100.0,88.65,-1.6,5.75,5.6,-1.6,4.0,109.0,264.0,8.65,2.0,6.2,1.15,996.4,0.0,0.0,74.15,90.75,6.9,3.75,nan,286.5,201.5,1.45,0.35,3.55,0.7,944.1,nan
2015-03-16 11:30:00,5.0,46.5,28.5,44.0,12.5,nan,nan,nan,78.0,843.5,984.9,0.0,0.0,100.0,90.1,-1.7,5.65,5.7,-1.7,4.15,113.0,264.0,10.15,1.6,7.1,0.9,996.35,0.0,0.0,71.55,91.5,7.25,3.65,nan,245.5,139.0,0.8,0.15,2.7,0.35,944.1,nan
2015-03-16 12:00:00,5.0,46.5,28.5,44.0,14.0,nan,nan,nan,82.0,843.5,984.8,0.0,0.0,100.0,98.7,-1.15,5.75,6.15,-1.15,5.55,114.5,228.0,11.2,1.45,7.85,0.85,996.25,0.0,0.0,72.1,91.8,7.45,3.9,nan,225.5,161.0,1.0,0.2,2.4,0.6,944.05,nan
2015-03-16 12:30:00,5.5,47.5,29.5,41.5,15.5,nan,nan,nan,88.5,843.5,984.7,0.0,0.0,100.0,87.35,-1.05,6.15,6.15,-1.05,4.2,114.0,242.0,9.25,1.65,6.7,1.1,996.2,0.0,0.0,71.3,91.9,7.45,4.0,nan,247.0,200.5,0.9,0.55,2.05,0.85,944.0,nan
2015-03-16 13:00:00,4.5,42.0,25.5,45.5,17.0,nan,nan,nan,93.5,843.5,984.5,0.0,0.0,100.0,97.15,-0.9,6.2,6.45,-0.9,5.75,116.5,223.5,8.85,1.2,6.45,0.7,996.0,0.0,0.0,69.05,92.05,7.8,4.35,nan,232.5,198.0,0.7,0.75,1.6,1.05,943.85,nan
2015-03-16 13:30:00,5.0,40.5,25.0,48.0,19.0,nan,nan,nan,70.0,843.4,984.3,0.0,0.0,100.0,89.5,-0.75,6.4,6.55,-0.75,4.8,116.5,215.0,9.35,1.45,6.05,0.8,995.9,0.025,0.0,68.25,91.75,8.0,4.15,nan,233.0,157.5,1.15,1.2,3.2,1.6,943.75,nan
2015-03-16 14:00:00,6.5,44.0,28.0,46.0,20.5,nan,nan,nan,117.5,843.4,984.3,0.1,0.1,100.0,88.7,-0.55,6.65,6.95,-0.55,4.95,120.0,223.5,8.4,1.6,5.7,0.85,995.85,0.05,nan,71.75,nan,7.9,nan,nan,247.5,nan,1.05,nan,2.35,nan,nan,nan
2015-03-16 14:30:00,7.0,49.0,31.0,41.0,20.0,nan,nan,nan,110.0,843.35,984.3,0.05,0.05,100.0,97.9,-0.5,6.85,7.05,-0.5,6.5,120.5,242.0,7.8,1.65,5.4,1.05,995.75,0.06,0.04,73.2,89.4,7.95,4.9,nan,276.5,200.5,0.9,0.35,2.05,0.7,943.7,nan
2015-03-16 15:00:00,6.5,50.5,31.5,40.0,20.0,nan,nan,nan,92.0,843.25,984.1,0.1,0.1,100.0,86.4,-0.6,6.9,7.05,-0.6,4.8,116.0,231.5,7.85,1.65,5.5,1.05,995.5,0.045,0.05,74.2,85.15,7.75,4.9,nan,260.0,204.5,1.4,0.3,2.95,0.75,943.5,nan
2015-03-16 15:30:00,7.0,52.5,33.0,37.5,23.0,nan,nan,nan,90.5,843.15,984.0,0.05,0.05,100.0,96.95,-0.6,7.05,7.25,-0.6,6.6,113.5,228.0,8.5,1.85,6.0,1.2,995.5,0.065,0.05,74.15,88.0,7.85,5.05,nan,274.5,271.0,1.25,0.65,3.0,1.15,943.45,nan
2015-03-16 16:00:00,8.5,57.0,36.5,31.5,24.0,nan,nan,nan,67.5,843.1,983.9,0.0,0.05,100.0,88.8,-0.65,6.9,6.8,-0.65,5.15,127.5,240.0,6.8,2.55,4.9,1.6,995.35,0.04,0.02,76.95,90.2,8.0,4.7,nan,308.5,197.0,1.05,0.4,2.2,0.85,943.35,nan
2015-03-16 16:30:00,7.5,58.0,36.5,29.0,21.0,nan,nan,nan,36.5,843.0,983.95,0.1,0.05,100.0,90.55,-0.7,6.75,6.2,-0.7,5.3,111.0,262.0,6.65,2.65,5.2,1.6,995.45,0.045,0.04,76.55,90.35,7.95,4.5,nan,289.5,115.5,1.05,0.55,2.4,1.2,943.4,nan
2015-03-16 17:00:00,9.0,60.5,39.0,24.5,18.0,nan,nan,nan,20.5,843.25,984.2,0.15,0.1,100.0,96.7,-0.75,6.45,6.15,-0.75,5.95,109.5,247.0,6.35,2.35,5.0,1.45,995.8,0.1,0.07,77.0,91.15,7.75,4.05,nan,311.5,149.0,1.1,0.65,2.55,1.15,943.75,nan
2015-03-16 17:30:00,13.5,66.0,45.5,17.5,21.5,nan,nan,nan,12.5,843.45,984.45,0.1,0.05,100.0,97.9,-0.8,6.3,6.15,-0.8,5.95,109.5,235.5,6.65,1.4,5.1,0.55,996.0,0.045,nan,79.1,nan,7.6,nan,nan,328.0,nan,0.9,nan,1.85,nan,nan,nan
2015-03-16 18:00:00,10.5,64.5,42.5,17.5,24.0,nan,nan,nan,1.5,843.7,984.55,0.1,0.05,100.0,91.7,-0.95,6.2,5.75,-0.95,4.95,119.0,288.0,6.2,0.65,4.85,0.3,996.1,0.025,0.03,79.8,91.8,7.5,4.0,nan,300.0,83.5,1.15,0.4,2.35,0.6,944.0,nan
2015-03-16 18:30:00,4.5,59.0,34.5,21.0,26.0,nan,nan,nan,0.0,843.85,984.8,0.1,0.1,100.0,99.15,-1.0,6.0,5.65,-1.0,5.9,114.0,209.0,6.9,1.3,5.6,0.8,996.25,0.06,nan,81.65,nan,7.45,nan,nan,262.5,nan,1.25,nan,2.45,nan,nan,nan
2015-03-16 19:00:00,3.5,55.5,31.5,24.5,28.0,nan,nan,nan,0.0,843.9,984.8,0.1,0.1,100.0,98.2,-0.9,5.95,5.5,-0.9,5.7,112.0,242.5,10.25,2.0,7.7,1.15,996.25,0.025,nan,81.1,nan,7.3,nan,nan,274.5,nan,1.5,nan,3.5,nan,nan,nan
2015-03-16 19:30:00,3.5,53.0,30.5,26.0,25.0,nan,nan,nan,0.0,843.85,984.8,0.1,0.15,100.0,98.8,-0.75,5.7,5.4,-0.75,5.55,117.0,222.0,9.9,1.6,8.15,1.0,996.3,0.035,0.035,82.1,92.6,7.3,4.0,nan,269.0,25.5,0.75,0.3,1.85,0.55,944.2,nan
2015-03-16 20:00:00,3.0,52.0,29.5,27.0,25.5,nan,nan,nan,0.0,843.9,984.8,0.0,0.05,100.0,96.65,-0.7,5.7,5.3,-0.7,5.2,112.5,215.0,10.1,1.5,8.45,0.9,996.2,0.005,0.005,81.3,92.75,7.1,3.95,nan,260.5,27.5,1.25,0.55,2.85,0.75,944.1,nan
2015-03-16 20:30:00,3.0,50.5,28.5,30.5,19.5,nan,nan,nan,0.0,844.0,984.8,0.0,0.0,100.0,95.5,-0.6,5.7,5.3,-0.6,5.05,111.5,216.0,11.75,1.5,9.05,0.85,996.2,0.005,0.0,81.95,92.9,7.1,4.0,nan,260.5,38.5,1.15,0.35,2.35,0.55,944.1,nan
2015-03-16 21:00:00,2.5,47.5,27.0,32.0,13.0,nan,nan,nan,0.0,844.05,984.7,0.05,0.05,100.0,100.0,-0.5,5.55,5.2,-0.5,5.55,117.0,210.0,11.8,1.5,8.85,0.9,996.2,0.005,nan,81.5,nan,7.05,nan,nan,252.5,nan,0.95,nan,2.2,nan,nan,nan
2015-03-16 21:30:00,2.0,44.5,25.5,32.0,15.5,nan,nan,nan,0.0,844.15,984.75,0.05,0.0,100.0,97.25,-0.5,5.6,5.2,-0.5,5.2,121.0,203.5,9.9,1.65,7.5,1.05,996.3,0.01,0.01,80.9,93.1,7.1,4.1,nan,239.5,35.5,0.75,0.45,1.95,0.7,944.25,nan
2015-03-16 22:00:00,3.0,52.0,30.0,24.0,16.0,nan,nan,nan,0.0,844.3,984.85,0.0,0.1,100.0,95.75,-0.7,5.6,5.2,-0.7,4.95,116.5,223.5,7.25,1.85,5.0,1.0,996.2,0.015,0.02,81.05,93.2,7.15,4.2,nan,258.0,43.0,0.65,0.7,1.5,0.9,944.15,nan
2015-03-16 22:30:00,3.5,53.5,30.5,22.0,20.0,nan,nan,nan,0.0,844.1,984.6,0.1,0.15,100.0,99.9,-0.45,5.55,5.2,-0.45,5.55,108.5,223.0,9.15,1.6,7.1,1.1,996.1,0.075,0.08,83.1,93.1,7.1,4.3,nan,211.5,72.0,0.4,0.65,1.1,0.9,944.05,nan
2015-03-16 23:00:00,2.5,41.0,23.5,31.5,21.0,nan,nan,nan,0.0,844.1,984.6,0.1,0.1,100.0,96.55,-0.5,5.5,5.2,-0.5,5.0,113.0,201.5,7.65,1.3,6.25,0.8,996.2,0.06,0.065,82.0,93.1,6.95,4.4,nan,236.0,22.5,0.55,0.45,1.4,0.6,944.15,nan
2015-03-16 23:30:00,2.0,36.0,20.5,34.5,15.5,nan,nan,nan,0.0,844.2,984.75,0.1,0.1,100.0,96.55,-0.6,5.45,5.15,-0.6,4.95,111.0,214.0,6.0,1.1,4.85,0.65,996.3,0.005,0.005,82.2,93.2,6.95,4.4,nan,239.5,18.5,0.6,0.65,1.45,0.8,944.25,nan
2015-03-17 00:00:00,2.0,37.5,21.5,32.0,13.5,nan,nan,nan,0.0,844.2,984.8,0.05,0.05,100.0,99.7,-0.5,5.5,5.15,-0.5,5.45,102.5,239.5,6.2,1.05,4.75,0.55,996.3,0.02,0.015,83.5,93.2,6.95,4.35,nan,227.0,18.5,0.45,0.65,1.05,0.8,944.2,nan
2015-03-17 00:30:00,2.0,42.5,24.5,27.0,14.0,nan,nan,nan,0.0,844.2,984.8,0.1,0.15,100.0,95.0,-0.4,5.45,5.15,-0.4,4.75,108.5,204.5,8.95,1.1,6.75,0.45,996.4,0.095,0.07,83.95,93.25,7.0,4.3,nan,297.0,40.0,0.3,0.55,0.8,0.8,944.25,nan
2015-03-17 01:00:00,2.0,42.0,24.0,28.0,25.0,nan,nan,nan,0.0,844.3,984.9,0.1,0.15,100.0,98.9,-0.4,5.5,5.1,-0.4,5.35,109.5,172.5,9.2,0.55,7.45,0.15,996.5,0.03,0.01,83.45,93.3,6.85,4.3,nan,256.5,34.5,0.8,0.6,2.05,0.8,944.4,nan
2015-03-17 01:30:00,2.0,32.5,19.0,37.0,26.5,nan,nan,nan,0.0,844.3,984.95,0.1,0.2,100.0,99.7,-0.45,5.45,5.15,-0.45,5.4,116.0,245.5,10.1,0.95,7.95,0.45,996.4,0.12,0.1,83.8,93.3,6.8,4.3,nan,262.5,23.5,0.9,0.7,2.1,0.95,944.35,nan
2015-03-17 02:00:00,2.0,25.5,15.0,43.0,15.0,nan,nan,nan,0.0,844.3,984.75,0.1,0.2,100.0,98.25,-0.65,5.6,5.2,-0.65,5.35,115.0,224.5,9.45,1.15,7.05,0.2,996.3,0.08,0.05,83.15,93.3,6.75,4.3,nan,275.5,21.5,0.7,0.7,1.9,0.95,944.2,nan
2015-03-17 02:30:00,2.0,24.0,14.0,42.0,14.5,nan,nan,nan,0.0,844.15,984.6,0.05,0.15,100.0,97.95,-0.8,5.55,5.2,-0.8,5.25,115.5,230.0,9.65,0.95,7.0,0.45,996.2,0.005,0.025,83.45,93.3,6.85,4.4,nan,39.0,23.0,0.45,0.7,1.05,0.85,944.1,nan
2015-03-17 03:00:00,2.0,26.5,15.5,37.0,17.0,nan,nan,nan,0.0,844.1,984.45,0.1,0.05,100.0,98.25,-0.75,5.5,5.2,-0.75,5.25,114.5,252.5,8.15,0.8,6.5,0.3,996.0,0.02,0.045,83.85,93.3,6.85,4.4,nan,305.0,13.0,0.5,0.7,1.35,1.05,943.95,nan
2015-03-17 03:30:00,2.0,28.5,16.5,33.5,14.5,nan,nan,nan,0.0,844.0,984.35,0.05,0.1,100.0,97.8,-0.7,5.6,5.2,-0.7,5.3,116.0,225.0,10.6,1.3,7.15,0.75,995.85,0.015,0.04,84.45,93.25,6.9,4.45,nan,229.0,42.0,0.35,0.55,1.05,0.8,943.8,nan
2015-03-17 04:00:00,2.0,25.5,15.0,36.0,16.0,nan,nan,nan,0.0,844.0,984.25,0.1,0.1,100.0,93.35,-0.65,5.5,5.2,-0.65,4.55,115.5,220.0,10.45,2.0,7.3,1.05,995.75,0.01,0.01,84.4,93.2,6.9,4.5,nan,237.5,65.5,0.45,0.25,1.2,0.5,943.7,nan
2015-03-17 04:30:00,2.0,23.5,14.0,37.5,18.5,nan,nan,nan,0.0,843.9,984.2,0.2,0.1,100.0,99.25,-0.6,5.45,5.2,-0.6,5.35,109.5,218.5,11.75,1.85,8.0,1.2,995.75,0.02,0.01,84.1,93.3,6.9,4.55,nan,179.5,15.5,0.45,0.4,1.15,0.6,943.7,nan
2015-03-17 05:00:00,2.0,24.5,14.5,38.0,16.0,nan,nan,nan,0.0,844.0,984.3,0.15,0.15,100.0,98.45,-0.45,5.55,5.2,-0.45,5.35,113.5,212.0,12.4,1.8,8.35,1.05,995.9,0.015,0.015,84.8,93.35,6.85,4.6,nan,155.5,26.0,0.55,0.4,1.25,0.6,943.85,nan
2015-03-17 05:30:00,2.0,30.0,17.5,38.5,13.0,nan,nan,nan,0.0,844.05,984.4,0.1,0.05,100.0,99.35,-0.25,5.5,5.2,-0.25,5.4,114.5,215.5,12.45,1.7,9.0,1.0,995.95,0.01,nan,84.3,nan,6.85,nan,nan,283.5,nan,0.55,nan,1.5,nan,nan,nan
2015-03-17 06:00:00,8.5,50.0,33.0,22.5,11.5,nan,nan,nan,0.0,844.25,984.6,0.1,0.1,100.0,98.7,-0.35,5.6,5.25,-0.35,5.4,117.0,204.5,12.1,1.45,7.7,0.95,996.25,0.04,0.015,84.3,93.3,7.0,4.6,nan,288.5,32.5,0.45,0.7,1.15,0.95,944.15,nan
2015-03-17 06:30:00,12.0,57.0,39.5,16.0,13.0,nan,nan,nan,0.0,844.45,984.95,0.2,0.2,100.0,96.75,-0.4,5.7,5.3,-0.4,5.2,115.5,227.5,9.2,2.2,6.35,1.4,996.5,0.07,0.055,84.1,93.4,6.95,4.7,nan,295.5,61.5,0.75,0.5,1.85,0.65,944.45,nan
2015-03-17 07:00:00,7.5,49.0,31.5,24.5,13.0,nan,nan,nan,1.0,844.65,985.15,0.15,0.15,100.0,97.3,-0.5,5.75,5.45,-0.5,5.4,114.0,243.0,8.2,1.4,6.2,0.85,996.7,0.0,0.005,84.05,93.4,6.95,4.8,nan,268.5,19.5,0.6,0.45,1.6,0.65,944.6,nan
2015-03-17 07:30:00,8.5,57.5,36.5,19.0,9.0,nan,nan,nan,20.5,844.8,985.3,0.1,0.1,100.0,98.5,-0.35,5.75,5.7,-0.35,5.55,112.0,220.5,9.6,1.65,7.5,0.95,996.8,0.0,0.0,84.15,93.4,7.0,4.95,nan,244.5,348.0,0.7,0.35,1.85,0.8,944.7,nan
2015-03-17 08:00:00,32.0,75.0,64.5,9.0,8.0,nan,nan,nan,43.5,844.95,985.35,0.05,0.0,100.0,95.85,-0.1,6.2,6.25,-0.1,5.6,111.5,193.5,14.35,1.45,9.85,0.65,996.9,0.005,0.0,83.2,93.2,7.25,5.05,nan,278.0,138.0,0.75,0.2,1.65,0.35,944.9,nan
2015-03-17 08:30:00,43.0,77.5,75.0,11.5,13.5,nan,nan,nan,45.5,845.25,985.55,0.0,0.05,100.0,98.15,-0.1,6.45,6.5,-0.1,6.15,114.0,230.5,11.55,1.65,8.4,1.2,997.1,0.0,0.0,82.3,93.1,7.5,5.1,nan,268.5,178.0,0.7,0.3,2.15,0.6,945.05,nan
2015-03-17 09:00:00,40.0,75.5,72.0,13.5,20.0,nan,nan,nan,34.5,845.5,985.75,0.0,0.0,100.0,92.1,-0.1,6.6,6.55,-0.1,5.4,116.0,234.0,10.15,2.35,7.3,1.6,997.35,0.0,0.0,80.7,92.9,7.7,5.15,nan,134.5,73.5,0.6,0.75,1.55,0.85,945.35,nan
2015-03-17 09:30:00,52.0,81.5,85.0,6.5,27.0,nan,nan,nan,52.0,845.75,986.0,0.0,0.0,100.0,97.55,0.0,6.6,6.65,0.0,6.25,124.0,223.5,9.05,2.35,6.45,1.45,997.5,0.0,0.0,83.05,92.9,7.7,5.7,nan,33.0,190.0,1.05,0.3,2.5,0.5,945.5,nan
2015-03-17 10:00:00,47.5,83.5,82.0,5.0,32.5,nan,nan,nan,77.0,845.95,986.15,0.0,0.0,100.0,92.95,0.0,6.9,7.05,0.0,5.8,125.0,221.0,8.2,1.9,6.1,1.3,997.7,0.0,0.0,81.95,92.6,7.95,6.05,nan,196.0,113.0,0.65,0.3,1.45,0.5,945.75,nan
2015-03-17 10:30:00,54.5,84.5,88.0,5.0,29.5,nan,nan,nan,52.5,846.15,986.3,0.0,0.0,100.0,95.7,0.0,6.9,6.95,0.0,6.25,140.5,228.5,7.05,2.2,5.55,1.65,997.85,0.0,0.0,81.35,92.45,8.1,6.35,nan,65.0,37.0,0.95,0.3,1.7,0.5,945.9,nan
2015-03-17 11:00:00,62.5,82.5,93.5,4.5,31.0,nan,nan,nan,76.0,846.2,986.35,0.0,0.0,100.0,98.25,0.0,7.15,7.25,0.0,6.9,121.0,217.0,7.8,2.0,6.05,1.3,997.95,0.0,0.0,80.9,92.15,8.25,6.5,nan,35.5,113.0,0.8,0.4,1.7,0.7,945.95,nan
2015-03-17 11:30:00,61.0,82.5,92.0,5.0,30.5,nan,nan,nan,122.5,846.25,986.4,0.0,0.0,100.0,91.05,0.0,7.7,7.9,0.0,6.3,120.5,228.5,8.0,1.7,5.9,1.1,997.9,0.0,0.005,80.1,91.05,8.6,6.4,nan,50.0,119.0,0.5,0.4,1.45,0.6,946.0,nan
2015-03-17 12:00:00,50.0,81.5,83.0,9.0,22.5,nan,nan,nan,131.0,846.2,986.3,0.0,0.0,100.0,88.75,0.1,8.2,8.15,0.1,6.45,121.0,246.5,8.7,2.75,5.55,1.85,997.8,0.0,0.0,77.35,91.1,9.05,7.25,nan,158.5,219.0,0.6,0.25,1.3,0.5,945.95,nan
2015-03-17 12:30:00,27.5,73.0,60.0,19.5,16.0,nan,nan,nan,183.0,846.15,986.1,0.0,0.0,100.0,91.1,0.1,8.6,9.05,0.1,7.25,119.5,229.5,7.75,2.3,5.35,1.7,997.6,0.005,0.0,72.5,83.95,9.6,7.45,nan,276.0,303.0,0.55,0.35,1.45,0.65,945.75,nan
2015-03-17 13:00:00,22.5,68.0,53.5,24.0,9.0,nan,nan,nan,264.0,846.0,985.85,0.0,0.0,100.0,87.3,0.45,9.3,9.95,0.45,7.3,125.5,240.0,6.95,1.8,4.7,1.05,997.35,0.0,0.0,68.55,77.8,10.35,8.75,nan,215.5,215.5,0.55,0.6,1.4,1.0,945.55,nan
2015-03-17 13:30:00,25.0,68.5,56.0,23.0,8.0,nan,nan,nan,284.0,845.9,985.65,0.0,0.0,100.0,85.6,0.65,10.15,12.05,0.65,7.85,118.5,226.0,7.4,2.5,4.75,1.45,997.05,0.0,0.0,69.0,74.45,10.65,8.35,nan,88.5,244.5,0.9,0.55,2.25,1.2,945.45,nan
2015-03-17 14:00:00,26.5,67.5,56.0,23.5,5.0,nan,nan,nan,306.5,845.8,985.35,0.0,0.0,100.0,76.9,0.8,11.0,12.95,0.8,7.15,104.5,257.0,7.85,2.25,5.3,1.2,996.65,0.0,0.0,67.1,77.6,11.1,8.65,nan,53.5,198.5,1.2,1.1,2.45,1.7,945.15,nan
2015-03-17 14:30:00,20.5,62.5,49.0,25.5,5.5,nan,nan,nan,294.0,845.7,984.95,0.0,0.0,100.0,75.15,1.0,11.5,13.4,1.0,7.25,99.0,251.0,7.75,4.35,4.65,2.45,996.3,0.0,0.0,67.15,75.25,11.25,8.9,nan,64.5,205.5,1.55,0.85,2.75,1.4,944.85,nan
2015-03-17 15:00:00,13.0,51.5,37.5,36.5,10.5,nan,nan,nan,143.5,845.65,984.85,0.0,0.0,100.0,71.3,1.1,11.6,12.3,1.1,6.6,110.5,269.5,6.9,2.75,4.25,1.6,996.2,0.0,0.0,64.25,74.9,11.5,9.15,nan,21.5,192.5,1.3,0.55,3.6,1.4,944.75,nan
2015-03-17 15:30:00,12.0,48.5,35.0,43.0,10.5,nan,nan,nan,190.0,845.6,984.7,0.0,0.0,100.0,71.5,1.25,11.45,12.6,1.25,6.5,115.5,251.0,5.55,3.85,3.4,2.15,995.95,0.0,0.0,62.95,76.3,12.0,9.2,nan,18.5,146.0,1.4,0.6,3.2,1.2,944.6,nan
2015-03-17 16:00:00,11.5,53.5,37.5,38.0,12.5,nan,nan,nan,127.5,845.5,984.45,0.0,0.0,100.0,69.5,1.4,11.6,12.2,1.4,6.2,189.5,251.5,3.45,2.95,0.85,1.55,995.75,0.0,0.0,62.55,72.0,11.9,9.45,nan,29.0,222.5,1.15,0.45,2.45,0.75,944.45,nan
2015-03-17 16:30:00,9.5,57.5,38.0,32.5,14.0,nan,nan,nan,104.5,845.6,984.4,0.0,0.0,100.0,69.05,1.25,11.45,11.75,1.25,5.95,175.0,282.5,2.25,2.15,0.25,0.85,995.7,0.0,0.0,63.1,78.0,11.75,9.4,nan,28.5,193.0,1.15,0.25,3.1,0.6,944.4,nan
2015-03-17 17:00:00,11.5,64.0,43.0,24.5,15.0,nan,nan,nan,86.0,845.65,984.4,0.0,0.0,95.95,72.55,1.75,10.85,10.95,1.2,6.15,279.5,245.5,2.65,2.85,0.35,1.85,995.7,0.0,0.0,64.6,71.1,11.5,9.5,nan,18.5,161.0,1.15,0.4,3.05,0.7,944.4,nan
2015-03-17 17:30:00,19.0,74.5,54.5,13.5,22.0,nan,nan,nan,96.0,845.6,984.35,0.0,0.0,91.5,74.55,1.85,10.65,11.25,0.6,6.3,233.0,213.0,2.05,2.2,0.95,1.0,995.6,0.0,0.0,65.55,70.65,11.15,9.65,nan,49.0,184.0,1.4,0.2,2.6,0.3,944.4,nan
2015-03-17 18:00:00,21.0,80.0,58.5,8.0,26.5,nan,nan,nan,36.5,845.6,984.3,0.0,0.0,89.0,77.6,1.85,9.9,9.3,0.2,6.2,327.5,215.5,1.9,2.45,1.35,1.55,995.6,0.0,0.0,67.4,79.5,10.7,8.95,nan,36.5,35.5,1.2,0.45,2.5,0.55,944.35,nan
2015-03-17 18:30:00,19.0,78.5,56.0,6.5,34.0,nan,nan,nan,3.0,845.6,984.3,0.0,0.0,86.8,79.0,1.95,8.95,7.5,-0.05,5.5,336.5,208.0,2.9,1.55,2.25,1.05,995.7,0.0,0.0,71.45,83.4,9.95,7.4,nan,46.5,26.0,1.15,0.75,2.55,0.9,944.3,nan
2015-03-17 19:00:00,22.0,78.5,58.5,5.0,41.5,nan,nan,nan,0.0,845.55,984.3,0.0,0.0,87.9,86.75,1.9,7.35,6.15,0.1,5.25,332.5,225.0,2.65,1.4,1.9,1.0,995.75,0.0,0.0,73.6,85.2,9.4,6.75,nan,50.0,20.5,1.35,0.7,2.55,0.9,944.3,nan
2015-03-17 19:30:00,24.5,77.5,60.0,4.0,40.0,nan,nan,nan,0.0,845.6,984.45,0.0,0.0,85.75,95.4,2.05,6.9,5.7,-0.05,6.25,330.5,206.5,2.95,1.45,2.25,0.95,995.9,0.0,0.0,75.2,84.85,9.15,6.6,nan,30.0,19.5,0.9,0.55,2.0,0.65,944.45,nan
2015-03-17 20:00:00,46.0,78.0,77.5,2.5,40.5,nan,nan,nan,0.0,845.6,984.5,0.0,0.0,85.55,90.05,2.05,6.85,5.65,-0.1,5.35,332.0,258.5,2.4,1.05,1.65,0.5,995.95,0.0,0.0,75.85,85.95,9.05,6.5,nan,164.5,26.0,0.35,0.7,0.9,0.9,944.45,nan
2015-03-17 20:30:00,84.5,80.0,109.5,2.0,45.0,nan,nan,nan,0.0,845.7,984.6,0.0,0.0,85.85,91.25,1.75,6.05,4.8,-0.35,4.75,331.0,214.0,3.55,1.25,2.95,0.8,996.05,0.0,0.0,77.45,84.95,9.0,6.35,nan,79.0,26.5,0.65,0.75,1.35,0.95,944.55,nan
2015-03-17 21:00:00,81.0,76.5,105.0,2.0,45.5,nan,nan,nan,0.0,845.7,984.7,0.0,0.0,81.9,98.65,2.0,5.8,5.05,-0.8,5.6,321.0,212.0,3.8,1.3,3.2,0.6,996.2,0.0,0.0,79.0,83.1,8.65,6.45,nan,45.5,22.5,0.55,0.7,1.35,0.85,944.6,nan
2015-03-17 21:30:00,64.0,69.5,87.5,2.0,43.5,nan,nan,nan,0.0,845.75,984.8,0.0,0.0,78.45,95.5,2.25,5.8,4.95,-1.1,5.15,325.0,232.5,3.7,0.95,2.85,0.6,996.3,0.0,0.0,79.3,83.0,8.5,6.3,nan,190.0,28.0,0.4,0.7,1.0,0.85,944.7,nan
2015-03-17 22:00:00,74.5,67.0,94.5,2.5,43.5,nan,nan,nan,0.0,845.9,984.9,0.0,0.0,78.6,95.45,2.0,5.9,4.75,-1.35,5.2,337.5,170.0,3.15,0.6,1.9,0.1,996.45,0.0,0.0,79.9,83.7,8.35,6.2,nan,243.0,20.5,0.35,0.75,0.95,0.95,944.85,nan
2015-03-17 22:30:00,68.5,63.0,87.5,3.0,43.0,nan,nan,nan,0.0,845.85,984.9,0.0,0.0,77.85,95.35,1.95,5.85,4.1,-1.5,5.15,323.5,232.0,3.95,1.2,2.35,0.3,996.4,0.0,0.0,81.8,84.2,7.95,5.8,nan,63.5,19.0,0.75,0.9,1.65,1.1,944.8,nan
2015-03-17 23:00:00,54.0,58.0,73.0,2.5,44.0,nan,nan,nan,0.0,845.8,984.95,0.0,0.0,78.7,95.6,1.8,5.15,3.0,-1.5,4.55,318.5,233.5,4.0,0.4,3.1,0.2,996.45,0.0,0.0,82.55,83.85,7.6,5.5,nan,136.0,13.5,0.6,0.85,1.4,1.05,944.8,nan
2015-03-17 23:30:00,50.5,54.0,68.5,2.0,41.0,nan,nan,nan,0.0,845.75,985.0,0.0,0.0,78.65,93.85,1.7,4.2,2.5,-1.6,3.3,312.0,214.0,4.25,0.55,3.25,0.3,996.55,0.0,0.0,82.05,83.15,7.35,5.5,nan,208.0,11.5,0.4,1.0,1.1,1.15,944.85,nan
2015-03-18 00:00:00,43.5,48.5,60.5,2.0,36.5,nan,nan,nan,0.0,845.8,985.1,0.0,0.0,79.2,98.35,1.65,3.9,2.05,-1.55,3.65,301.0,213.0,2.75,0.6,2.3,0.25,996.6,0.0,0.0,83.25,81.05,6.9,5.5,nan,124.0,30.5,0.2,0.75,0.6,1.05,944.9,nan
